Fecha-hora;Temperatura máxima ºC;Temperatura media ºC;Temperatura mínima ºC;Humedad relativa med. %;Humedad relativa máx. %;Humedad relativa mín. %;Precipitación acumulada l/m²;Radiación global W/m²;Velocidad media viento 2 m m/s;Dirección viento 2 m (MODA) sector;
01/01/2004 00:00:00;;;;;;;;;;
02/01/2004 00:00:00;;;;;;;;;;
03/01/2004 00:00:00;;;;;;;;;;
04/01/2004 00:00:00;;;;;;;;;;
05/01/2004 00:00:00;;;;;;;;;;
06/01/2004 00:00:00;;;;;;;;;;
07/01/2004 00:00:00;;;;;;;;;;
08/01/2004 00:00:00;;;;;;;;;;
09/01/2004 00:00:00;;;;;;;;;;
10/01/2004 00:00:00;;;;;;;;;;
11/01/2004 00:00:00;;;;;;;;;;
12/01/2004 00:00:00;;;;;;;;;;
13/01/2004 00:00:00;;;;;;;;;;
14/01/2004 00:00:00;;;;;;;;;;
15/01/2004 00:00:00;;;;;;;;;;
16/01/2004 00:00:00;;;;;;;;;;
17/01/2004 00:00:00;;;;;;;;;;
18/01/2004 00:00:00;;;;;;;;;;
19/01/2004 00:00:00;;;;;;;;;;
20/01/2004 00:00:00;;;;;;;;;;
21/01/2004 00:00:00;;;;;;;;;;
22/01/2004 00:00:00;;;;;;;;;;
23/01/2004 00:00:00;;;;;;;;;;
24/01/2004 00:00:00;;;;;;;;;;
25/01/2004 00:00:00;;;;;;;;;;
26/01/2004 00:00:00;;;;;;;;;;
27/01/2004 00:00:00;;;;;;;;;;
28/01/2004 00:00:00;;;;;;;;;;
29/01/2004 00:00:00;;;;;;;;;;
30/01/2004 00:00:00;;;;;;;;;;
31/01/2004 00:00:00;;;;;;;;;;
01/02/2004 00:00:00;;;;;;;;;;
02/02/2004 00:00:00;;;;;;;;;;
03/02/2004 00:00:00;;;;;;;;;;
04/02/2004 00:00:00;;;;;;;;;;
05/02/2004 00:00:00;;;;;;;;;;
06/02/2004 00:00:00;;;;;;;;;;
07/02/2004 00:00:00;;;;;;;;;;
08/02/2004 00:00:00;;;;;;;;;;
09/02/2004 00:00:00;;;;;;;;;;
10/02/2004 00:00:00;;;;;;;;;;
11/02/2004 00:00:00;;;;;;;;;;
12/02/2004 00:00:00;;;;;;;;;;
13/02/2004 00:00:00;;;;;;;;;;
14/02/2004 00:00:00;;;;;;;;;;
15/02/2004 00:00:00;;;;;;;;;;
16/02/2004 00:00:00;;;;;;;;;;
17/02/2004 00:00:00;;;;;;;;;;
18/02/2004 00:00:00;;;;;;;;;;
19/02/2004 00:00:00;;;;;;;;;;
20/02/2004 00:00:00;;;;;;;;;;
21/02/2004 00:00:00;;;;;;;;;;
22/02/2004 00:00:00;;;;;;;;;;
23/02/2004 00:00:00;;;;;;;;;;
24/02/2004 00:00:00;;;;;;;;;;
25/02/2004 00:00:00;;;;;;;;;;
26/02/2004 00:00:00;;;;;;;;;;
27/02/2004 00:00:00;;;;;;;;;;
28/02/2004 00:00:00;;;;;;;;;;
29/02/2004 00:00:00;;;;;;;;;;
01/03/2004 00:00:00;;;;;;;;;;
02/03/2004 00:00:00;6.65;2.23;-0.92;69.37;84.3;53.26;0.0;195.26;4.01;287.5
03/03/2004 00:00:00;12.58;4.89;-0.65;59.14;82.2;31.63;0.0;162.62;3.2;284.3
04/03/2004 00:00:00;11.71;7.64;2.21;71.7;94.2;51.86;0.6;89.47;2.64;280.3
05/03/2004 00:00:00;15.89;8.98;2.55;72.4;97.2;36.22;1.0;129.98;1.41;72.6
06/03/2004 00:00:00;10.98;8.45;4.93;79.8;96.6;60.72;1.6;87.73;2.92;291.9
07/03/2004 00:00:00;12.31;6.69;0.62;74.4;92.9;43.42;0.0;171.3;2.42;305.6
08/03/2004 00:00:00;11.04;5.09;-0.18;71.9;94.9;40.97;0.0;154.51;1.83;327.2
09/03/2004 00:00:00;15.09;7.3;1.41;61.17;88.4;23.21;0.0;201.51;2.09;289.0
10/03/2004 00:00:00;8.19;5.2;0.61;83.0;95.1;72.2;3.2;48.21;2.02;323.3
11/03/2004 00:00:00;10.64;5.57;-0.72;82.5;91.7;67.72;0.0;135.19;1.53;66.97
12/03/2004 00:00:00;10.19;8.95;6.72;88.6;96.2;78.3;13.2;45.68;2.93;66.45
13/03/2004 00:00:00;11.44;7.92;2.81;81.1;96.7;56.65;0.8;87.04;1.58;301.7
14/03/2004 00:00:00;16.41;8.05;1.01;73.9;95.5;36.67;0.0;225.58;1.48;291.7
15/03/2004 00:00:00;19.53;10.27;2.28;69.67;91.6;29.93;0.0;223.26;1.5;336.9
16/03/2004 00:00:00;18.94;11.62;4.6;74.7;96.1;37.01;0.0;194.79;2.62;82.9
17/03/2004 00:00:00;18.54;13.05;8.19;71.1;89.5;40.47;0.0;198.61;3.46;75.2
18/03/2004 00:00:00;19.08;11.69;6.07;76.1;95.5;47.94;0.0;137.96;1.72;315.3
19/03/2004 00:00:00;18.88;12.59;5.47;67.6;90.3;39.14;0.0;187.38;1.93;298.9
20/03/2004 00:00:00;21.19;12.58;4.8;74.2;94.1;43.46;0.0;224.54;1.16;348.6
21/03/2004 00:00:00;16.43;9.84;5.34;76.2;94.9;57.36;0.0;138.89;3.4;304.7
22/03/2004 00:00:00;11.71;6.82;3.8;70.8;86.9;38.77;2.2;170.49;4.84;288.5
23/03/2004 00:00:00;9.72;5.72;3.47;81.0;90.4;67.2;6.2;149.19;4.67;300.6
24/03/2004 00:00:00;10.11;5.59;2.68;71.3;90.4;44.85;0.0;170.49;2.37;312.1
25/03/2004 00:00:00;9.06;4.51;0.02;74.7;90.8;46.99;0.0;130.9;2.97;298.1
26/03/2004 00:00:00;9.39;3.86;-1.05;67.42;90.7;41.11;0.0;140.39;3.0;315.4
27/03/2004 00:00:00;7.86;4.27;0.54;64.09;85.1;36.71;0.0;130.56;2.79;310.8
28/03/2004 00:00:00;4.53;2.13;-0.85;92.3;97.1;76.4;5.0;26.9;1.99;76.5
