Fecha-hora;Temperatura máxima ºC;Temperatura media ºC;Temperatura mínima ºC;Humedad relativa med. %;Humedad relativa máx. %;Humedad relativa mín. %;Precipitación acumulada l/m²;Radiación global W/m²;Velocidad media viento 2 m m/s;Dirección viento 2 m (MODA) sector;
01/01/2004 00:00:00;;;;;;;;;;
02/01/2004 00:00:00;;;;;;;;;;
03/01/2004 00:00:00;;;;;;;;;;
04/01/2004 00:00:00;;;;;;;;;;
05/01/2004 00:00:00;;;;;;;;;;
06/01/2004 00:00:00;;;;;;;;;;
07/01/2004 00:00:00;;;;;;;;;;
08/01/2004 00:00:00;;;;;;;;;;
09/01/2004 00:00:00;;;;;;;;;;
10/01/2004 00:00:00;;;;;;;;;;
11/01/2004 00:00:00;;;;;;;;;;
12/01/2004 00:00:00;;;;;;;;;;
13/01/2004 00:00:00;;;;;;;;;;
14/01/2004 00:00:00;;;;;;;;;;
15/01/2004 00:00:00;;;;;;;;;;
16/01/2004 00:00:00;;;;;;;;;;
17/01/2004 00:00:00;;;;;;;;;;
18/01/2004 00:00:00;;;;;;;;;;
19/01/2004 00:00:00;;;;;;;;;;
20/01/2004 00:00:00;;;;;;;;;;
21/01/2004 00:00:00;;;;;;;;;;
22/01/2004 00:00:00;;;;;;;;;;
23/01/2004 00:00:00;;;;;;;;;;
24/01/2004 00:00:00;;;;;;;;;;
25/01/2004 00:00:00;;;;;;;;;;
26/01/2004 00:00:00;;;;;;;;;;
27/01/2004 00:00:00;;;;;;;;;;
28/01/2004 00:00:00;;;;;;;;;;
29/01/2004 00:00:00;;;;;;;;;;
30/01/2004 00:00:00;;;;;;;;;;
31/01/2004 00:00:00;;;;;;;;;;
01/02/2004 00:00:00;;;;;;;;;;
02/02/2004 00:00:00;;;;;;;;;;
03/02/2004 00:00:00;;;;;;;;;;
04/02/2004 00:00:00;;;;;;;;;;
05/02/2004 00:00:00;;;;;;;;;;
06/02/2004 00:00:00;;;;;;;;;;
07/02/2004 00:00:00;;;;;;;;;;
08/02/2004 00:00:00;;;;;;;;;;
09/02/2004 00:00:00;;;;;;;;;;
10/02/2004 00:00:00;;;;;;;;;;
11/02/2004 00:00:00;;;;;;;;;;
12/02/2004 00:00:00;;;;;;;;;;
13/02/2004 00:00:00;;;;;;;;;;
14/02/2004 00:00:00;;;;;;;;;;
15/02/2004 00:00:00;;;;;;;;;;
16/02/2004 00:00:00;;;;;;;;;;
17/02/2004 00:00:00;;;;;;;;;;
18/02/2004 00:00:00;;;;;;;;;;
19/02/2004 00:00:00;;;;;;;;;;
20/02/2004 00:00:00;;;;;;;;;;
21/02/2004 00:00:00;;;;;;;;;;
22/02/2004 00:00:00;;;;;;;;;;
23/02/2004 00:00:00;;;;;;;;;;
24/02/2004 00:00:00;;;;;;;;;;
25/02/2004 00:00:00;;;;;;;;;;
26/02/2004 00:00:00;;;;;;;;;;
27/02/2004 00:00:00;;;;;;;;;;
28/02/2004 00:00:00;;;;;;;;;;
29/02/2004 00:00:00;;;;;;;;;;
01/03/2004 00:00:00;;;;;;;;;;
02/03/2004 00:00:00;5.82;1.49;-1.98;64.88;86.0;47.02;0.2;203.36;3.74;350.3
03/03/2004 00:00:00;11.57;2.86;-3.38;72.8;92.8;41.66;0.0;189.58;0.88;49.85
04/03/2004 00:00:00;11.65;5.27;-1.25;81.0;95.3;52.94;0.4;83.57;0.68;76.1
05/03/2004 00:00:00;14.22;7.85;1.99;78.8;96.9;48.97;0.2;130.79;1.05;163.4
06/03/2004 00:00:00;11.33;8.26;5.17;81.5;96.7;59.89;1.6;88.54;2.49;349.9
07/03/2004 00:00:00;11.85;6.17;-0.2;76.2;95.0;52.37;0.2;154.75;2.03;344.9
08/03/2004 00:00:00;10.25;5.39;-0.53;70.1;95.6;42.21;0.0;204.63;3.14;350.1
09/03/2004 00:00:00;14.87;7.44;1.73;58.42;80.1;29.63;0.0;212.85;1.85;350.8
10/03/2004 00:00:00;8.88;5.02;-0.99;72.6;87.7;60.71;0.2;98.96;2.93;359.6
11/03/2004 00:00:00;11.45;4.51;-4.1;76.6;94.3;52.84;0.2;168.63;1.25;140.9
12/03/2004 00:00:00;11.32;9.7;6.49;81.7;93.0;68.07;12.0;36.3;4.94;128.3
13/03/2004 00:00:00;11.38;7.76;3.7;81.0;92.6;66.13;1.2;136.11;2.83;355.4
14/03/2004 00:00:00;16.46;6.94;-0.99;78.3;97.5;40.38;0.0;237.38;0.7;164.1
15/03/2004 00:00:00;20.21;9.33;0.34;78.4;97.6;39.83;0.0;229.4;0.52;142.3
16/03/2004 00:00:00;19.36;10.43;2.39;79.2;97.0;40.97;0.0;213.19;1.18;130.4
17/03/2004 00:00:00;19.23;10.72;3.45;77.7;96.8;41.51;0.0;211.69;1.06;124.2
18/03/2004 00:00:00;16.66;9.86;3.58;79.9;96.5;55.73;0.0;155.79;2.33;359.5
19/03/2004 00:00:00;18.31;11.26;1.93;70.8;96.3;47.48;0.0;202.78;1.4;17.01
20/03/2004 00:00:00;20.54;12.48;4.77;74.5;94.7;49.78;0.0;231.71;1.51;3.03
21/03/2004 00:00:00;15.94;10.4;6.23;75.3;91.3;60.46;0.0;160.3;3.38;342.5
22/03/2004 00:00:00;10.59;6.58;3.65;74.3;89.4;48.6;1.8;153.01;3.08;307.7
23/03/2004 00:00:00;9.34;4.66;2.45;85.3;93.5;64.03;8.6;121.88;2.25;333.1
24/03/2004 00:00:00;9.72;4.67;0.14;77.5;96.4;52.38;0.0;233.68;2.57;12.78
25/03/2004 00:00:00;10.26;4.09;-1.45;72.2;93.2;43.81;0.0;222.69;3.16;345.2
26/03/2004 00:00:00;9.13;3.98;-1.85;69.95;92.2;48.07;0.0;250.81;3.88;350.1
27/03/2004 00:00:00;7.81;3.25;-1.71;65.4;92.0;40.49;0.0;181.13;3.58;354.2
28/03/2004 00:00:00;5.18;2.84;0.47;92.0;95.9;71.5;9.4;25.61;1.04;14.28
